"id","date.time","days","xCH4","cumvol","vol","norm.vol"
"1_1","2014-05-08 17:00:00",0.875,0.669391023809404,73.909114829893,82,73.909114829893
"1_1","2014-05-10 13:00:00",2.70833333333333,0.669391023809404,168.548835038902,105,94.6397202090094
"1_1","2014-05-11 11:50:00",3.65972222222222,0.669391023809404,224.431336495651,62,55.8825014567484
"1_1","2014-05-12 14:15:00",4.76041666666667,0.669391023809404,276.70851527777,58,52.2771787821195
"1_1","2014-05-13 13:10:00",5.71527777777778,0.669391023809404,320.873718041975,49,44.1652027642044
"1_1","2014-05-15 08:30:00",7.52083333333333,0.669391023809404,412.809446245012,102,91.9357282030377
"1_1","2014-05-17 13:00:00",9.70833333333333,0.677323239917001,570.542313260028,175,157.732867015016
"1_1","2014-05-20 13:00:00",12.7083333333333,0.688201707721705,767.032399027305,218,196.490085767277
"1_1","2014-05-23 09:00:00",15.5416666666667,0.698475816203926,875.192079266173,120,108.159680238868
"1_1","2014-05-26 13:30:00",18.7291666666667,0.686647419321439,965.325146131896,100,90.1330668657232
"1_1","2014-05-30 08:30:00",22.5208333333333,0.672577038716127,1066.27418102151,112,100.94903488961
"1_1","2014-06-02 09:30:00",25.5625,0.664060108005636,1145.59127986334,88,79.3170988418364
"1_1","2014-06-10 09:00:00",33.5416666666667,0.639958508062722,1234.82301606041,99,89.231736197066
"1_1","2014-06-13 15:00:00",36.7916666666667,0.629436249064892,1317.74543757687,92,82.9224215164654
"1_1","2014-06-17 08:00:00",40.5,0.638301722278407,1412.38515778588,105,94.6397202090094
"1_1","2014-06-20 16:00:00",43.8333333333333,0.646270686964713,1504.32088598892,102,91.9357282030377
"1_1","2014-06-24 11:00:00",47.625,0.640665006567155,1575.52600881284,79,71.2051228239213
"1_1","2014-06-27 11:00:00",50.625,0.6362297429559,1623.29653425168,53,47.7705254388333
"1_1","2014-07-04 14:00:00",57.75,0.64907490718336,1704.41629443083,90,81.1197601791509
"1_1","2014-07-11 14:30:00",64.7708333333333,0.651753244367643,1776.5227479234,80,72.1064534925786
"1_1","2014-07-25 13:30:00",78.7291666666667,0.664117116424838,1880.17577481899,115,103.653026895582
"1_1","2014-08-28 10:30:00",112.604166666667,0.685327082025367,2060.44190855043,200,180.266133731446
"1_1","2014-10-06 10:00:00",151.583333333333,0.669253849632924,2228.08941292068,186,167.647504370245
"1_1","2014-12-19 08:30:00",225.5625,0.669253849632924,2427.28349069393,221,199.194077773248
"1_2","2014-05-08 17:00:00",0.875,0.709256189243255,83.8237521851226,93,83.8237521851226
"1_2","2014-05-10 13:00:00",2.70833333333333,0.709256189243255,198.292747104591,127,114.468994919468
"1_2","2014-05-11 11:50:00",3.65972222222222,0.709256189243255,270.39920059717,80,72.1064534925786
"1_2","2014-05-12 14:15:00",4.76041666666667,0.709256189243255,340.702992752434,78,70.3037921552641
"1_2","2014-05-13 13:10:00",5.71527777777778,0.709256189243255,401.993478221126,68,61.2904854686918
"1_2","2014-05-15 08:30:00",7.52083333333333,0.709256189243255,516.462473140594,127,114.468994919468
"1_2","2014-05-17 13:00:00",9.70833333333333,0.701076643127401,665.182033469037,165,148.719560328443
"1_2","2014-05-20 13:00:00",12.7083333333333,0.689858979882802,786.861673737764,135,121.679640268726
"1_2","2014-05-23 09:00:00",15.5416666666667,0.679264520151792,886.008047290059,110,99.1463735522955
"1_2","2014-05-26 13:30:00",18.7291666666667,0.67185023692946,977.943775493097,102,91.9357282030377
"1_2","2014-05-30 08:30:00",22.5208333333333,0.663030632050607,1085.20212506331,119,107.258349570211
"1_2","2014-06-02 09:30:00",25.5625,0.654818207068847,1166.32188524246,90,81.1197601791509
"1_2","2014-06-10 09:00:00",33.5416666666667,0.639763479264101,1275.38289614998,121,109.061010907525
