"id","time.d","pres","xCH4","pres.resid"
"11 WWS60",1.60277777779993,10.65,0.666666666666667,101.3
"11 WWS60",1.99722222219862,4.46,0.660766961651918,101.3
"11 WWS60",2.71527777779556,6.82,0.689917936694021,101.3
"11 WWS60",3.6180555555984,5.4,0.694871519191485,101.3
"11 WWS60",4.71388888889487,2.98,0.685082872928177,101.3
"11 WWS60",5.61666666669771,1.98,0.496787499008487,101.3
"11 WWS60",7.64999999999418,2.82,0.670416316232128,101.3
"11 WWS60",9.625,2.1,0.663426739737359,101.3
"11 WWS60",12.6458333332994,2.24,0.660623344876757,101.3
"11 WWS60",15.6618055555955,1.82,0.662472092551248,101.3
"11 WWS60",19.6458333332994,1.98,0.661239495798319,101.3
"11 WWS60",24.0291666666963,1.66,0.656931216931217,101.3
"11 WWS60",29.6076388888978,1.58,0.65453618756371,101.3
"11 WWS60",40.65625,2.44,0.660911674913149,101.3
"11 WWS60",61.9652777777956,2.94,0.668298781123034,101.3
"11 WWS60",83.6624999999986,2.27,0.656813266041817,101.3
"12 WWS60",0,0,NA,101.3
"12 WWS60",0.627083333296469,6.9,0.609022556390977,101.3
"12 WWS60",1.60277777779993,10.52,0.667268079987972,101.3
"12 WWS60",1.99722222219862,4.46,0.660105493374502,101.3
"12 WWS60",2.71527777779556,6.62,0.690082179443882,101.3
"12 WWS60",3.6180555555984,5.2,0.694702702702703,101.3
"12 WWS60",4.71388888889487,2.96,0.682407204041291,101.3
"12 WWS60",5.61666666669771,1.95,0.671752397558849,101.3
"12 WWS60",7.64999999999418,2.68,0.670020336080488,101.3
"12 WWS60",9.625,2.04,0.662408951757627,101.3
"12 WWS60",12.6458333332994,2.18,0.6644039905379,101.3
"12 WWS60",15.6618055555955,1.82,0.661142380654576,101.3
"12 WWS60",19.6458333332994,1.88,0.65202164915632,101.3
"12 WWS60",24.0291666666963,1.61,0.655335718796043,101.3
"12 WWS60",29.6076388888978,1.54,0.653556485355649,101.3
"12 WWS60",40.65625,2.33,0.65952133194589,101.3
"12 WWS60",61.9652777777956,2.82,0.663386846193682,101.3
"12 WWS60",83.6624999999986,2.28,0.658335904556207,101.3
"13 WWS50",0,0,NA,101.3
"13 WWS50",0.627083333296469,9.9,0.648607150690941,101.3
"13 WWS50",1.60277777779993,15.96,0.687382533517103,101.3
"13 WWS50",1.99722222219862,6.88,0.659241759478007,101.3
"13 WWS50",2.71527777779556,10.38,0.694809255784866,101.3
"13 WWS50",3.6180555555984,8.49,0.699203187250996,101.3
"13 WWS50",4.71388888889487,4.65,0.677406030565882,101.3
"13 WWS50",5.61666666669771,3,0.662927078021418,101.3
"13 WWS50",7.64999999999418,4.2,0.662882973380211,101.3
"13 WWS50",9.625,3.28,0.654047937454994,101.3
"13 WWS50",12.6458333332994,3.54,0.65325138778747,101.3
"13 WWS50",15.6618055555955,2.84,0.652217946121126,101.3
"13 WWS50",19.6458333332994,2.97,0.651854871585813,101.3
"13 WWS50",24.0291666666963,2.6,0.646332755278996,101.3
"13 WWS50",29.6076388888978,2.58,0.646297993685711,101.3
"13 WWS50",40.65625,3.62,0.657578840284842,101.3
"13 WWS50",61.9652777777956,4.38,0.664788432915161,101.3
"13 WWS50",83.6624999999986,3.45,0.653280998389694,101.3
"14 WWS50",0,0,NA,101.3
"14 WWS50",0.627083333296469,10.03,0.649263431542461,101.3
"14 WWS50",1.60277777779993,15.98,0.686459909228442,101.3
"14 WWS50",1.99722222219862,6.58,0.658594012781702,101.3
"14 WWS50",2.71527777779556,10.18,0.693991961074677,101.3
"14 WWS50",3.6180555555984,8.29,0.698074348676758,101.3
"14 WWS50",4.71388888889487,4.66,0.677610441767068,101.3
"14 WWS50",5.61666666669771,3,0.662819814915623,101.3
"14 WWS50",7.64999999999418,4.38,0.663836668688094,101.3
"14 WWS50",9.625,3.28,0.654886744966443,101.3
"14 WWS50",12.6458333332994,3.54,0.653690186536902,101.3
"14 WWS50",15.6618055555955,2.75,0.652738904438225,101.3
"14 WWS50",19.6458333332994,3,0.651779192319733,101.3
"14 WWS50",24.0291666666963,2.7,0.646430750457596,101.3
"14 WWS50",29.6076388888978,2.64,0.645622213214431,101.3
"14 WWS50",40.65625,3.75,0.656923232527561,101.3
"14 WWS50",61.9652777777956,4.6,0.666066511332345,101.3
"14 WWS50",83.6624999999986,3.66,0.651155655553283,101.3
"15 WWS50",0,0,NA,101.3
"15 WWS50",0.627083333296469,10.36,0.5,101.3
"15 WWS50",1.60277777779993,16.44,0.689471007121058,101.3
"15 WWS50",1.99722222219862,6.88,0.655651980418336,101.3
"15 WWS50",2.71527777779556,10.48,0.6941742383752,101.3
"15 WWS50",3.6180555555984,8.8,0.699460779326483,101.3
"15 WWS50",4.71388888889487,5.06,0.67895575926664,101.3
"15 WWS50",5.61666666669771,3.1,0.674732634762882,101.3
"15 WWS50",7.64999999999418,4.35,0.660898945428484,101.3
"15 WWS50",9.625,3.35,0.651648576694655,101.3
"15 WWS50",12.6458333332994,3.54,0.658360381111925,101.3
"15 WWS50",15.6618055555955,2.76,0.650761213855114,101.3
"15 WWS50",19.6458333332994,3.13,0.641238195173137,101.3
"15 WWS50",24.0291666666963,2.74,0.644112110437147,101.3
"15 WWS50",29.6076388888978,2.63,0.643028971864868,101.3
"15 WWS50",40.65625,3.99,0.657366071428571,101.3
"15 WWS50",61.9652777777956,4.68,0.664473007712082,101.3
"15 WWS50",83.6624999999986,3.82,0.651738778811161,101.3
"16 WWS40",0,0,NA,101.3
"16 WWS40",0.627083333296469,13.54,0.6738189346885,101.3
"16 WWS40",1.60277777779993,21.8,0.700499361282081,101.3
"16 WWS40",1.99722222219862,9.5,0.648903807825448,101.3
"16 WWS40",2.71527777779556,15.2,0.701194419351601,101.3
"16 WWS40",3.6180555555984,13.92,0.707447885043514,101.3
"16 WWS40",4.71388888889487,8.12,0.677179590196866,101.3
"16 WWS40",5.61666666669771,4.88,0.652466832504146,101.3
"16 WWS40",7.64999999999418,6.77,0.65851344227728,101.3
"16 WWS40",9.625,5.18,0.646686746987952,101.3
"16 WWS40",12.6458333332994,5.48,0.64707643184993,101.3
"16 WWS40",15.6618055555955,4.3,0.644876679366353,101.3
"16 WWS40",19.6458333332994,4.58,0.644147761493676,101.3
"16 WWS40",24.0291666666963,4.1,0.637524256970687,101.3
"16 WWS40",29.6076388888978,3.92,0.638092363416843,101.3
"16 WWS40",40.65625,5.38,0.655554436499144,101.3
"16 WWS40",61.9652777777956,6.7,0.668400652794778,101.3
"16 WWS40",83.6624999999986,5.3,0.649469044279704,101.3
"17 WWS40",0,0,NA,101.3
"17 WWS40",0.627083333296469,13.22,0.674517804154303,101.3
"17 WWS40",1.60277777779993,22,0.702434521749164,101.3
"17 WWS40",1.99722222219862,9.5,0.66109373314637,101.3
"17 WWS40",2.71527777779556,15.14,0.700241740531829,101.3
"17 WWS40",3.6180555555984,13.09,0.704445579969341,101.3
"17 WWS40",4.71388888889487,7.33,0.6734306277489,101.3
"17 WWS40",5.61666666669771,4.38,0.6504292067432,101.3
"17 WWS40",7.64999999999418,6.26,0.652684563758389,101.3
"17 WWS40",9.625,4.9,0.643821603927987,101.3
"17 WWS40",12.6458333332994,5.22,0.646058580695892,101.3
"17 WWS40",15.6618055555955,4.1,0.64304720607076,101.3
"17 WWS40",19.6458333332994,4.34,0.642325965709564,101.3
"17 WWS40",24.0291666666963,3.84,0.63531571967765,101.3
"17 WWS40",29.6076388888978,3.84,0.636099418721187,101.3
"17 WWS40",40.65625,5.29,0.654187689202825,101.3
"17 WWS40",61.9652777777956,6.5,0.666496111338518,101.3
"17 WWS40",83.6624999999986,5.16,0.648637489677952,101.3
"18 WWS40",0,0,NA,101.3
"18 WWS40",0.627083333296469,13.79,0.678082191780822,101.3
"18 WWS40",1.60277777779993,22.82,0.710199739983454,101.3
"18 WWS40",1.99722222219862,9.55,0.649402390438247,101.3
"18 WWS40",2.71527777779556,15.32,0.699055741699665,101.3
"18 WWS40",3.6180555555984,12.36,0.697642025669088,101.3
"18 WWS40",4.71388888889487,6.99,0.667738922901318,101.3
"18 WWS40",5.61666666669771,4.35,0.647299928271339,101.3
"18 WWS40",7.64999999999418,6.36,0.655372405372405,101.3
"18 WWS40",9.625,5.06,0.644756648268941,101.3
"18 WWS40",12.6458333332994,5.43,0.646651964715317,101.3
"18 WWS40",15.6618055555955,4.34,0.643196282452773,101.3
"18 WWS40",19.6458333332994,4.59,0.638860103626943,101.3
"18 WWS40",24.0291666666963,4.05,0.63750252576278,101.3
"18 WWS40",29.6076388888978,4.07,0.638891739353515,101.3
"18 WWS40",40.65625,5.66,0.657843439006874,101.3
"18 WWS40",61.9652777777956,6.82,0.667395833333333,101.3
"18 WWS40",83.6624999999986,5.4,0.651148482362592,101.3
"19 WWS25",0,0,NA,101.3
"19 WWS25",0.627083333296469,22.34,0.701943844492441,101.3
"19 WWS25",1.60277777779993,35.45,0.750613595133924,101.3
"19 WWS25",1.99722222219862,16.08,0.626179604261796,101.3
"19 WWS25",2.71527777779556,25.95,0.709967576613325,101.3
"19 WWS25",3.6180555555984,24.89,0.719118400820092,101.3
"19 WWS25",4.71388888889487,13.72,0.667833916958479,101.3
"19 WWS25",5.61666666669771,8.32,0.629387086871994,101.3
"19 WWS25",7.64999999999418,11.68,0.656807173039266,101.3
"19 WWS25",9.625,9.48,0.640167364016736,101.3
"19 WWS25",12.6458333332994,9.78,0.643285554538985,101.3
"19 WWS25",15.6618055555955,8.44,0.639773179466773,101.3
"19 WWS25",19.6458333332994,8.48,0.638771824202288,101.3
"19 WWS25",24.0291666666963,7.62,0.629934043632674,101.3
"19 WWS25",29.6076388888978,7.5,0.632483081728267,101.3
"19 WWS25",40.65625,9.26,0.657644110275689,101.3
"19 WWS25",61.9652777777956,12.22,0.689836268149521,101.3
"19 WWS25",83.6624999999986,9.79,0.654224362833634,101.3
"20 WWS25",0,0,NA,101.3
"20 WWS25",0.627083333296469,23.62,0.684755026351747,101.3
"20 WWS25",1.60277777779993,36.55,0.757837155480749,101.3
"20 WWS25",1.99722222219862,16.74,0.637297633872976,101.3
"20 WWS25",2.71527777779556,26.75,0.708723211590703,101.3
"20 WWS25",3.6180555555984,25.18,0.71248636318556,101.3
"20 WWS25",4.71388888889487,14.04,0.663099969428309,101.3
"20 WWS25",5.61666666669771,8.58,0.626110033683781,101.3
"20 WWS25",7.64999999999418,12.13,0.658783434885882,101.3
"20 WWS25",9.625,9.34,0.635654261704682,101.3
"20 WWS25",12.6458333332994,10.36,0.647636586863106,101.3
"20 WWS25",15.6618055555955,8.6,0.638635665266824,101.3
"20 WWS25",19.6458333332994,8.66,0.633464485400704,101.3
"20 WWS25",24.0291666666963,7.9,0.63097182523479,101.3
"20 WWS25",29.6076388888978,7.86,0.635995546107906,101.3
"20 WWS25",40.65625,9.86,0.663846076357409,101.3
"20 WWS25",61.9652777777956,12.52,0.691826479335453,101.3
"20 WWS25",83.6624999999986,10.13,0.65792349726776,101.3
"21 WWS25",0,0,NA,101.3
"21 WWS25",0.627083333296469,24.08,0.670248630425622,101.3
"21 WWS25",1.60277777779993,37.85,0.763664596273292,101.3
"21 WWS25",1.99722222219862,15.8,0.647331547496394,101.3
"21 WWS25",2.71527777779556,26.2,0.706075370388784,101.3
"21 WWS25",3.6180555555984,23.6,0.702353061016604,101.3
"21 WWS25",4.71388888889487,13.2,0.657131386128676,101.3
"21 WWS25",5.61666666669771,8.22,0.624921858720567,101.3
"21 WWS25",7.64999999999418,11.66,0.655577502858925,101.3
"21 WWS25",9.625,8.5,0.626531221989842,101.3
"21 WWS25",12.6458333332994,9.78,0.641600970285021,101.3
"21 WWS25",15.6618055555955,7.96,0.634012928891099,101.3
"21 WWS25",19.6458333332994,8.31,0.638275609500889,101.3
"21 WWS25",24.0291666666963,7.8,0.632589838909541,101.3
"21 WWS25",29.6076388888978,7.68,0.636599481141489,101.3
"21 WWS25",40.65625,9.4,0.661132910755609,101.3
"21 WWS25",61.9652777777956,12.3,0.689468196037539,101.3
"21 WWS25",83.6624999999986,10.04,0.656454701199234,101.3
"22 WWS50b",0,0,NA,101.3
"22 WWS50b",0.627083333296469,10.24,0.654315605928509,101.3
"22 WWS50b",1.60277777779993,15.98,0.689073482428115,101.3
"22 WWS50b",1.99722222219862,6.54,0.662257594440085,101.3
"22 WWS50b",2.71527777779556,10.04,0.695579995849761,101.3
"22 WWS50b",3.6180555555984,8.1,0.698618755841728,101.3
"22 WWS50b",4.71388888889487,4.56,0.677812468526538,101.3
"22 WWS50b",5.61666666669771,2.86,0.663025210084034,101.3
"22 WWS50b",7.64999999999418,4.36,0.664685022945348,101.3
"22 WWS50b",9.625,3.26,0.654484352026885,101.3
"22 WWS50b",12.6458333332994,3.66,0.654668964818007,101.3
"22 WWS50b",15.6618055555955,2.96,0.65491030708422,101.3
"22 WWS50b",19.6458333332994,3.02,0.652280379553107,101.3
"22 WWS50b",24.0291666666963,2.71,0.647029000202799,101.3
"22 WWS50b",29.6076388888978,2.68,0.64530049468477,101.3
"22 WWS50b",40.65625,3.6,0.65478366849482,101.3
"22 WWS50b",61.9652777777956,4.44,0.66254159733777,101.3
"22 WWS50b",83.6624999999986,3.48,0.649191132414619,101.3
"23 WWS50b",0,0,NA,101.3
"23 WWS50b",0.627083333296469,10.12,0.655141843971631,101.3
"23 WWS50b",1.60277777779993,15.7,0.68896061975468,101.3
"23 WWS50b",1.99722222219862,6.52,0.664010019355573,101.3
"23 WWS50b",2.71527777779556,9.84,0.69514987510408,101.3
"23 WWS50b",3.6180555555984,7.85,0.698003930085841,101.3
"23 WWS50b",4.71388888889487,4.3,0.677202768309059,101.3
"23 WWS50b",5.61666666669771,2.79,0.662740561573246,101.3
"23 WWS50b",7.64999999999418,4.16,0.664316370324954,101.3
"23 WWS50b",9.625,3.12,0.65361506108552,101.3
"23 WWS50b",12.6458333332994,3.54,0.653263285512225,101.3
"23 WWS50b",15.6618055555955,2.9,0.652230576441103,101.3
"23 WWS50b",19.6458333332994,3,0.651278852152215,101.3
"23 WWS50b",24.0291666666963,2.74,0.647266313932981,101.3
"23 WWS50b",29.6076388888978,2.58,0.644702320887992,101.3
"23 WWS50b",40.65625,3.56,0.654502947753609,101.3
"23 WWS50b",61.9652777777956,4.46,0.661837792111663,101.3
"23 WWS50b",83.6624999999986,3.22,0.648511844502936,101.3
"24 WWS50b",0,0,NA,101.3
"24 WWS50b",0.627083333296469,10.58,0.654731993299833,101.3
"24 WWS50b",1.60277777779993,16.58,0.690443643593886,101.3
"24 WWS50b",1.99722222219862,7.02,0.658708189158016,101.3
"24 WWS50b",2.71527777779556,10.8,0.696774193548387,101.3
"24 WWS50b",3.6180555555984,9.02,0.701603724780134,101.3
"24 WWS50b",4.71388888889487,4.98,0.679908723161498,101.3
"24 WWS50b",5.61666666669771,3.2,0.664095443793068,101.3
"24 WWS50b",7.64999999999418,4.65,0.66541235497021,101.3
"24 WWS50b",9.625,3.57,0.654289118347895,101.3
"24 WWS50b",12.6458333332994,3.88,0.653861955628595,101.3
"24 WWS50b",15.6618055555955,3.2,0.653567300619943,101.3
"24 WWS50b",19.6458333332994,3.36,0.652416934064797,101.3
"24 WWS50b",24.0291666666963,3.03,0.647365132264112,101.3
"24 WWS50b",29.6076388888978,2.86,0.645688598283613,101.3
"24 WWS50b",40.65625,4.07,0.657975460122699,101.3
"24 WWS50b",61.9652777777956,4.92,0.666563849475632,101.3
"24 WWS50b",83.6624999999986,3.66,0.650866462793068,101.3
"25 WWS25b",0,0,NA,101.3
"25 WWS25b",0.627083333296469,23.55,0.746575342465754,101.3
"25 WWS25b",1.60277777779993,34.85,0.745255166596373,101.3
"25 WWS25b",1.99722222219862,16.51,0.647244575735968,101.3
"25 WWS25b",2.71527777779556,26.6,0.706334932054357,101.3
"25 WWS25b",3.6180555555984,25.86,0.722443294866693,101.3
"25 WWS25b",4.71388888889487,13.9,0.661953469715203,101.3
"25 WWS25b",5.61666666669771,7.88,0.617604912998976,101.3
"25 WWS25b",7.64999999999418,11.82,0.657672849915683,101.3
"25 WWS25b",9.625,9.3,0.638875037399023,101.3
"25 WWS25b",12.6458333332994,10.36,0.651468392234943,101.3
"25 WWS25b",15.6618055555955,8.2,0.637496170734198,101.3
"25 WWS25b",19.6458333332994,8.87,0.646191646191646,101.3
"25 WWS25b",24.0291666666963,7.84,0.633694294044148,101.3
"25 WWS25b",29.6076388888978,7.77,0.637927482488669,101.3
"25 WWS25b",40.65625,10.08,0.667174487101361,101.3
"25 WWS25b",61.9652777777956,12.38,0.691241857098542,101.3
"25 WWS25b",83.6624999999986,9.64,0.65460227845549,101.3
"26 WWS25b",0,0,NA,101.3
"26 WWS25b",0.627083333296469,23.61,0.732279615447287,101.3
"26 WWS25b",1.60277777779993,36.55,0.752043889845095,101.3
"26 WWS25b",1.99722222219862,16.14,0.637435742364681,101.3
"26 WWS25b",2.71527777779556,26.25,0.693098696066999,101.3
"26 WWS25b",3.6180555555984,24.88,0.720263657245581,101.3
"26 WWS25b",4.71388888889487,13.6,0.667276236919638,101.3
"26 WWS25b",5.61666666669771,7.7,0.62113454843334,101.3
"26 WWS25b",7.64999999999418,11.53,0.656840821305143,101.3
"26 WWS25b",9.625,8.77,0.634058344500567,101.3
"26 WWS25b",12.6458333332994,9.68,0.645926812244491,101.3
"26 WWS25b",15.6618055555955,8,0.635163516351635,101.3
"26 WWS25b",19.6458333332994,8.38,0.639950423466226,101.3
"26 WWS25b",24.0291666666963,7.68,0.632441402198714,101.3
"26 WWS25b",29.6076388888978,7.44,0.633951137320977,101.3
"26 WWS25b",40.65625,10.18,0.669674541214641,101.3
"26 WWS25b",61.9652777777956,12.4,0.696306287611538,101.3
"26 WWS25b",83.6624999999986,9.78,0.655431472081218,101.3
"27 WWS25b",0,0,NA,101.3
"27 WWS25b",0.627083333296469,22.92,0.721501936352921,101.3
"27 WWS25b",1.60277777779993,34.65,0.745959649308123,101.3
"27 WWS25b",1.99722222219862,15.44,0.635751992547355,101.3
"27 WWS25b",2.71527777779556,24.6,0.707752092467118,101.3
"27 WWS25b",3.6180555555984,24.54,0.724151696606786,101.3
"27 WWS25b",4.71388888889487,14.2,0.675793973941368,101.3
"27 WWS25b",5.61666666669771,7.54,0.625429553264605,101.3
"27 WWS25b",7.64999999999418,11.42,0.659251559251559,101.3
"27 WWS25b",9.625,8.52,0.6345481777334,101.3
"27 WWS25b",12.6458333332994,9.27,0.64299940250946,101.3
"27 WWS25b",15.6618055555955,7.36,0.632121149685794,101.3
"27 WWS25b",19.6458333332994,7.92,0.637740067066355,101.3
"27 WWS25b",24.0291666666963,7.36,0.632051412832806,101.3
"27 WWS25b",29.6076388888978,7.22,0.633784060643311,101.3
"27 WWS25b",40.65625,9.76,0.669745484400657,101.3
"27 WWS25b",61.9652777777956,11.94,0.689044437374059,101.3
"27 WWS25b",83.6624999999986,9.48,0.654193013372033,101.3
